// ============================================================================================================
//	[1]		[2]		[3]		[4]		[5]		[6]		[7]		[8]		[9]
// ============================================================================================================
// ------------------------------------------------------------------------------------------------------------
	37		1		1		1		20		0		0		325		// Attack Success Rate Increase
//	38 --------------------------------------------------------------------------------------------------------
//	39 --------------------------------------------------------------------------------------------------------
//	40 --------------------------------------------------------------------------------------------------------
	41		1		1		1		20		0		0		326		// Cyclone Strengthener
	42		1		1		1		20		0		0		327		// Slash Strengthener
	43		1		1		1		20		0		0		328		// Falling Slash Strengthener
	44		1		1		1		20		0		0		329		// Lunge Strengthener
	45		1		1		1		20		0		0		330		// Twisting Slash Strengthener
	46		1		1		1		20		0		0		331		// Rageful Blow Strengthener
//	47 --------------------------------------------------------------------------------------------------------
//	48 --------------------------------------------------------------------------------------------------------
	49		1		1		1		20		330		0		332		// Twisting Slash Mastery
	50		1		1		1		20		331		0		333		// Rageful Blow Mastery
	51		1		1		1		20		0		0		334		// Maximum Life Increase
	52		1		1		1		20		0		0		335		// Weapon Mastery
	53		1		1		1		20		0		0		336		// Slash Strengthener
	54		1		1		1		20		0		0		337		// Strike of Destruction Strengthener
	55		1		1		1		20		334		0		338		// Maximum Mana Increase
//	56 --------------------------------------------------------------------------------------------------------
	57		1		1		1		20		336		0		339		// Death Stab Proficiency
	58		1		1		1		20		337		0		340		// Strike of Destruction Proficiency
	59		1		1		1		20		338		0		341		// Maximum AG Increase
//	60 --------------------------------------------------------------------------------------------------------
	61		1		1		1		20		339		0		342		// Death Stab Mastery
	62		1		1		1		20		340		0		343		// Strike of Destruction Mastery
//	63 --------------------------------------------------------------------------------------------------------
//	64 --------------------------------------------------------------------------------------------------------
	65		1		1		1		20		0		0		345		// Combo Strengthener
	66		1		1		10		10		0		0		344		// Blood Storm
//	67 --------------------------------------------------------------------------------------------------------
//	68 --------------------------------------------------------------------------------------------------------
//	69 --------------------------------------------------------------------------------------------------------
	70		1		1		1		20		344		0		346		// Blood Storm Strengthener
//	71 --------------------------------------------------------------------------------------------------------
//	72 --------------------------------------------------------------------------------------------------------


// [1] Index - Incremental unique value
// [2] ClassType
//	- 1: Blade Master
//	- 2: Grand Master
//	- 4: High Elf
//	- 8: Dimension Master
//	- 16: Duel Masters
//	- 32: Lord Emperor
//	- 64: Fist Master
//	- 255: All Classes
// -- To share same skill among multiple classes sum their ClassType, e.g. Blade Master and High Elf: 1 + 4 = 5
// [3] AttrType
//		- 0: Passive Skill (1st tree box)
//		- 1: Skill Enhancement(2nd tree box)
//		- 2: Defense / Attack Strengthen (3rd tree box)
// [4] ReqPoint - Required Skill Points to get it active
// [5] MaxPoint - Maximum Skill Points for the Skill
// [6] ParentSkill1 - Parent (leading) Skill ID
// [7] ParentSkill2 - Parent 2 (leading) Skill ID
// [8] SkillID - \Data\Skills\SkillList.txt
// [9] Description - Skill Name

// -- Anger - Defense / Attack Enhancement (Blade Master) -----------------------------------------------------
// ============================================================================================================
//	[1]		[2]		[3]		[4]		[5]		[6]		[7]		[8]		[9]
// ============================================================================================================
// ------------------------------------------------------------------------------------------------------------
	73		1		2		1		20		0		0		347		// Attack Rate
//	74 --------------------------------------------------------------------------------------------------------
//	75 --------------------------------------------------------------------------------------------------------
//	76 --------------------------------------------------------------------------------------------------------
	77		1		2		1		20		0		0		348		// Two-handed Sword Strengthener
	78		1		2		1		20		0		0		349		// One-handed Sword Strengthener
	79		1		2		1		20		0		0		350		// Mace Strengthener
	80		1		2		1		20		0		0		351		// Spear Strengthener
	81		1		2		1		20		348		0		352		// Two-handed Sword Mastery
	82		1		2		1		10		349		0		353		// One-handed Sword Mastery
	83		1		2		1		20		350		0		354		// Mace Mastery
	84		1		2		1		20		351		0		355		// Spear Mastery
	85		1		2		1		20		0		0		356		// Swell Life Strengthener
	86		1		2		1		20		0		0		357		// Mana Reduction
	87		1		2		1		20		0		0		358		// Monster Attack SD Increment
	88		1		2		1		20		0		0		359		// Monster Attack Life Increment
	89		1		2		1		20		356		0		360		// Swell Life Proficiency
	90		1		2		1		20		0		0		361		// Minimum Attack Power Increase
//	91 --------------------------------------------------------------------------------------------------------
	92		1		2		1		20		359		0		362		// Monster Attack Mana Increment
	93		1		2		1		20		360		0		363		// Swell Life Mastery
	94		1		2		1		20		361		0		364		// Maximum Attack Power Increase
//	95 --------------------------------------------------------------------------------------------------------
	96		1		2		1		20		0		0		366		// Increases critical damage rate
//	97 --------------------------------------------------------------------------------------------------------
	98		1		2		1		20		0		0		367		// Restores all Mana
	99		1		2		1		20		0		0		368		// Restores all HP
	100		1		2		1		20		366		0		369		// Increases excellent damage rate
//	101 -------------------------------------------------------------------------------------------------------
	102		1		2		1		20		0		0		370		// Increases double damage rate
	103		1		2		1		20		368		0		372		// Restores all SD
//	104 -------------------------------------------------------------------------------------------------------
//	105 -------------------------------------------------------------------------------------------------------
	106		1		2		1		20		370		0		371		// Increases chance of ignore Def
//	107 -------------------------------------------------------------------------------------------------------
//	108 -------------------------------------------------------------------------------------------------------


// [1] Index - Incremental unique value
// [2] ClassType
//	- 1: Blade Master
//	- 2: Grand Master
//	- 4: High Elf
//	- 8: Dimension Master
//	- 16: Duel Masters
//	- 32: Lord Emperor
//	- 64: Fist Master
//	- 255: All Classes
// -- To share same skill among multiple classes sum their ClassType, e.g. Blade Master and High Elf: 1 + 4 = 5
// [3] AttrType
//		- 0: Passive Skill (1st tree box)
//		- 1: Skill Enhancement(2nd tree box)
//		- 2: Defense / Attack Strengthen (3rd tree box)
// [4] ReqPoint - Required Skill Points to get it active
// [5] MaxPoint - Maximum Skill Points for the Skill
// [6] ParentSkill1 - Parent (leading) Skill ID
// [7] ParentSkill2 - Parent 2 (leading) Skill ID
// [8] SkillID - \Data\Skills\SkillList.txt
// [9] Description - Skill Name

// -- Peace - Passive (Grand Master) --------------------------------------------------------------------------
// -- Index 1-28 (common for all classes), 29-36 dedicated for class ------------------------------------------
// ============================================================================================================
//	[1]		[2]		[3]		[4]		[5]		[6]		[7]		[8]		[9]
// ============================================================================================================
// ------------------------------------------------------------------------------------------------------------
	1		2		0		1		20		0		0		300		// Durability Reduction (1)
//	2 --------------------------------------------------------------------------------------------------------
//	3 --------------------------------------------------------------------------------------------------------
	4		2		0		1		20		0		0		301		// PvP Defence Rate Increase
//	5 --------------------------------------------------------------------------------------------------------
	6		2		0		1		20		0		0		302		// Maximum SD increase
	7		2		0		1		20		0		0		303		// Automatic Mana Recovery Increase
	8		2		0		1		20		0		0		304		// Poison Resistance Increase
	9		2		0		1		20		300		0		305		// Durability Reduction (2)
	10		2		0		1		20		302		0		306		// SD Recovery Speed Increase
	11		2		0		1		20		303		0		307		// Automatic HP Recovery Increase
	12		2		0		1		20		304		0		308		// Lightning Resistance Increase
//	13 --------------------------------------------------------------------------------------------------------
	14		2		0		1		20		0		0		309		// Defense Increase
	15		2		0		1		20		307		0		310		// Automatic AG Recovery Increase
	16		2		0		1		20		308		0		311		// Ice Resistance Increase
	17		2		0		1		20		305		0		312		// Durability Reduction (3)
	18		2		0		1		20		309		0		313		// Defense Success Rate Increase
//	19 --------------------------------------------------------------------------------------------------------
//	20 --------------------------------------------------------------------------------------------------------
//	21 --------------------------------------------------------------------------------------------------------
//	22		2		0		1		20		313		0		314		// Cast Invincibility
	23		2		0		1		20		0		0		315		// Armor Set Bonus Increase
	24		2		0		1		20		315		0		316		// Vengeance
	25		2		0		1		20		0		0		317		// Energy Increase
	26		2		0		1		20		0		0		318		// Stamina Increase
	27		2		0		1		20		0		0		319		// Agility Increase
	28		2		0		1		20		0		0		320		// Strength Increase
// ------------------------------------------------------------------------------------------------------------
//	29		2		0		1		20		0		0		374		// Eternal Wings Absorption PowUp
	30		2		0		1		20		0		0		375		// Eternal Wings Defense PowUp
//	31 --------------------------------------------------------------------------------------------------------
//	32 --------------------------------------------------------------------------------------------------------
//	33 --------------------------------------------------------------------------------------------------------
	34		2		0		1		20		375		0		377		// Eternal Wings Attack PowUp
//	35 --------------------------------------------------------------------------------------------------------
//	36 --------------------------------------------------------------------------------------------------------


// [1] Index - Incremental unique value
// [2] ClassType
//	- 1: Blade Master
//	- 2: Grand Master
//	- 4: High Elf
//	- 8: Dimension Master
//	- 16: Duel Masters
//	- 32: Lord Emperor
//	- 64: Fist Master
//	- 255: All Classes
// -- To share same skill among multiple classes sum their ClassType, e.g. Blade Master and High Elf: 1 + 4 = 5
// [3] AttrType
//		- 0: Passive Skill (1st tree box)
//		- 1: Skill Enhancement(2nd tree box)
//		- 2: Defense / Attack Strengthen (3rd tree box)
// [4] ReqPoint - Required Skill Points to get it active
// [5] MaxPoint - Maximum Skill Points for the Skill
// [6] ParentSkill1 - Parent (leading) Skill ID
// [7] ParentSkill2 - Parent 2 (leading) Skill ID
// [8] SkillID - \Data\Skills\SkillList.txt
// [9] Description - Skill Name

// -- Wisdom - Skill Enhancement (Grand Master) ---------------------------------------------------------------
// ============================================================================================================
//	[1]		[2]		[3]		[4]		[5]		[6]		[7]		[8]		[9]
// ============================================================================================================
// ------------------------------------------------------------------------------------------------------------
	37		2		1		1		20		0		0		325		// Attack Success Rate Increase
//	38 --------------------------------------------------------------------------------------------------------
//	39 --------------------------------------------------------------------------------------------------------
//	40 --------------------------------------------------------------------------------------------------------
	41		2		1		1		20		0		0		378		// Flame Strengthener
	42		2		1		1		20		0		0		379		// Lightning Strengthener
	43		2		1		1		20		0		0		380		// Expansion of Wizardry Strengthen
//	44 --------------------------------------------------------------------------------------------------------
	45		2		1		1		20		378		0		381		// Inferno Strengthener
	46		2		1		1		20		379		0		382		// Blast Strengthener
	47		2		1		1		20		380		0		383		// Expansion of Wizardry Mastery
	48		2		1		1		20		0		0		384		// Poison Strengthener
	49		2		1		1		20		0		0		385		// Evil Spirit Strengthener
	50		2		1		1		20		385		0		386		// Magic Mastery
	51		2		1		1		20		0		0		334		// Maximum Life Increase
	52		2		1		1		20		384		0		387		// Decay Strengthener
//	53 --------------------------------------------------------------------------------------------------------
	54		2		1		1		20		0		0		388		// Hellfire Strengthener
	55		2		1		1		20		334		0		338		// Maximum Mana Increase
	56		2		1		1		20		0		0		389		// Ice Strengthener
	57		2		1		1		20		0		0		390		// Meteor Strengthener
//	58 --------------------------------------------------------------------------------------------------------
	59		2		1		1		20		338		0		341		// Maximum AG Increase
	60		2		1		1		20		389		0		391		// Ice Storm Strengthener
//	61 --------------------------------------------------------------------------------------------------------
	62		2		1		1		20		388		0		392		// Nova Strengthener
//	63 --------------------------------------------------------------------------------------------------------
	64		2		1		1		20		391		0		393		// Ice Storm Mastery
	65		2		1		1		20		390		0		394		// Meteor Mastery
	66		2		1		10		10		0		0		495		// Nova Cast Strengthener
//	67 --------------------------------------------------------------------------------------------------------
//	68 --------------------------------------------------------------------------------------------------------
//	69 --------------------------------------------------------------------------------------------------------
	70		2		1		1		20		495		0		497		// One-handed Staff Strengthener
//	71 --------------------------------------------------------------------------------------------------------
//	72 --------------------------------------------------------------------------------------------------------


// [1] Index - Incremental unique value
// [2] ClassType
//	- 1: Blade Master
//	- 2: Grand Master
//	- 4: High Elf
//	- 8: Dimension Master
//	- 16: Duel Masters
//	- 32: Lord Emperor
//	- 64: Fist Master
//	- 255: All Classes
// -- To share same skill among multiple classes sum their ClassType, e.g. Blade Master and High Elf: 1 + 4 = 5
// [3] AttrType
//		- 0: Passive Skill (1st tree box)
//		- 1: Skill Enhancement(2nd tree box)
//		- 2: Defense / Attack Strengthen (3rd tree box)
// [4] ReqPoint - Required Skill Points to get it active
// [5] MaxPoint - Maximum Skill Points for the Skill
// [6] ParentSkill1 - Parent (leading) Skill ID
// [7] ParentSkill2 - Parent 2 (leading) Skill ID
// [8] SkillID - \Data\Skills\SkillList.txt
// [9] Description - Skill Name

// -- Overcome - Defense / Attack Enhancement (Grand Master) --------------------------------------------------
// ============================================================================================================
//	[1]		[2]		[3]		[4]		[5]		[6]		[7]		[8]		[9]
// ============================================================================================================
// ------------------------------------------------------------------------------------------------------------
	73		2		2		1		20		0		0		347		// Attack Rate
//	74 --------------------------------------------------------------------------------------------------------
//	75 --------------------------------------------------------------------------------------------------------
//	76 --------------------------------------------------------------------------------------------------------
	77		2		2		1		20		0		0		397		// One-handed Staff Strengthener
	78		2		2		1		20		0		0		398		// Two-handed Staff Strengthener
	79		2		2		1		20		0		0		399		// Shield Strengthener
//	80 --------------------------------------------------------------------------------------------------------
	81		2		2		1		10		397		0		400		// One-handed Staff Mastery
	82		2		2		1		20		398		0		401		// Two-handed Staff Mastery
	83		2		2		1		20		399		0		402		// Shield Mastery
//	84 --------------------------------------------------------------------------------------------------------
	85		2		2		1		20		0		0		403		// Soul Barrier Strengthener
	86		2		2		1		20		0		0		357		// Mana Reduction
	87		2		2		1		20		0		0		358		// Monster Attack SD Increment
	88		2		2		1		20		0		0		359		// Monster Attack Life Increment
	89		2		2		1		20		403		0		404		// Soul Barrier Proficiency
	90		2		2		1		20		0		0		405		// Minimum Wizardry Increase
//	91 --------------------------------------------------------------------------------------------------------
	92		2		2		1		20		359		0		362		// Monster Attack Mana Increment
	93		2		2		1		20		404		0		406		// Soul Barrier Mastery
	94		2		2		1		20		405		0		407		// Maximum Wizardry Increase
//	95 --------------------------------------------------------------------------------------------------------
	96		2		2		1		20		0		0		366		// Increases critical damage rate
//	97 --------------------------------------------------------------------------------------------------------
	98		2		2		1		20		0		0		367		// Restores all Mana
	99		2		2		1		20		0		0		368		// Restores all HP
	100		2		2		1		20		366		0		369		// Increases excellent damage rate
//	101 -------------------------------------------------------------------------------------------------------
	102		2		2		1		20		0		0		370		// Increases double damage rate
	103		2		2		1		20		368		0		372		// Restores all SD
//	104 -------------------------------------------------------------------------------------------------------
//	105 -------------------------------------------------------------------------------------------------------
	106		2		2		1		20		370		0		371		// Increases chance of ignore Def
//	107 -------------------------------------------------------------------------------------------------------
//	108 -------------------------------------------------------------------------------------------------------


// [1] Index - Incremental unique value
// [2] ClassType
//	- 1: Blade Master
//	- 2: Grand Master
//	- 4: High Elf
//	- 8: Dimension Master
//	- 16: Duel Masters
//	- 32: Lord Emperor
//	- 64: Fist Master
//	- 255: All Classes
// -- To share same skill among multiple classes sum their ClassType, e.g. Blade Master and High Elf: 1 + 4 = 5
// [3] AttrType
//		- 0: Passive Skill (1st tree box)
//		- 1: Skill Enhancement(2nd tree box)
//		- 2: Defense / Attack Strengthen (3rd tree box)
// [4] ReqPoint - Required Skill Points to get it active
// [5] MaxPoint - Maximum Skill Points for the Skill
// [6] ParentSkill1 - Parent (leading) Skill ID
// [7] ParentSkill2 - Parent 2 (leading) Skill ID
// [8] SkillID - \Data\Skills\SkillList.txt
// [9] Description - Skill Name

// -- Blessing - Passive (High Elves) -------------------------------------------------------------------------
// -- Index 1-28 (common for all classes), 29-36 dedicated for class ------------------------------------------
// ============================================================================================================
//	[1]		[2]		[3]		[4]		[5]		[6]		[7]		[8]		[9]
// ============================================================================================================
// ------------------------------------------------------------------------------------------------------------
	1		4		0		1		20		0		0		300		// Durability Reduction (1)
//	2 --------------------------------------------------------------------------------------------------------
//	3 --------------------------------------------------------------------------------------------------------
	4		4		0		1		20		0		0		301		// PvP Defence Rate Increase
//	5 --------------------------------------------------------------------------------------------------------
	6		4		0		1		20		0		0		302		// Maximum SD increase
	7		4		0		1		20		0		0		303		// Automatic Mana Recovery Increase
	8		4		0		1		20		0		0		304		// Poison Resistance Increase
	9		4		0		1		20		300		0		305		// Durability Reduction (2)
	10		4		0		1		20		302		0		306		// SD Recovery Speed Increase
	11		4		0		1		20		303		0		307		// Automatic HP Recovery Increase
	12		4		0		1		20		304		0		308		// Lightning Resistance Increase
//	13 --------------------------------------------------------------------------------------------------------
	14		4		0		1		20		0		0		309		// Defense Increase
	15		4		0		1		20		307		0		310		// Automatic AG Recovery Increase
	16		4		0		1		20		308		0		311		// Ice Resistance Increase
	17		4		0		1		20		305		0		312		// Durability Reduction (3)
	18		4		0		1		20		309		0		313		// Defense Success Rate Increase
//	19 --------------------------------------------------------------------------------------------------------
//	20 --------------------------------------------------------------------------------------------------------
//	21 --------------------------------------------------------------------------------------------------------
//	22		4		0		1		20		313		0		314		// Cast Invincibility
	23		4		0		1		20		0		0		315		// Armor Set Bonus Increase
	24		4		0		1		20		315		0		316		// Vengeance
	25		4		0		1		20		0		0		317		// Energy Increase
	26		4		0		1		20		0		0		318		// Stamina Increase
	27		4		0		1		20		0		0		319		// Agility Increase
	28		4		0		1		20		0		0		320		// Strength Increase
// ------------------------------------------------------------------------------------------------------------
//	29		4		0		1		20		0		0		409		// Illusion Wings Absorption PowUp
	30		4		0		1		20		0		0		410		// Illusion Wings Defense PowUp
//	31 --------------------------------------------------------------------------------------------------------
//	32 --------------------------------------------------------------------------------------------------------
//	33 --------------------------------------------------------------------------------------------------------
	34		4		0		1		20		410		0		412		// Illusion Wings Attack PowUp
//	35 --------------------------------------------------------------------------------------------------------
//	36 --------------------------------------------------------------------------------------------------------


// [1] Index - Incremental unique value
// [2] ClassType
//	- 1: Blade Master
//	- 2: Grand Master
//	- 4: High Elf
//	- 8: Dimension Master
//	- 16: Duel Masters
//	- 32: Lord Emperor
//	- 64: Fist Master
//	- 255: All Classes
// -- To share same skill among multiple classes sum their ClassType, e.g. Blade Master and High Elf: 1 + 4 = 5
// [3] AttrType
//		- 0: Passive Skill (1st tree box)
//		- 1: Skill Enhancement(2nd tree box)
//		- 2: Defense / Attack Strengthen (3rd tree box)
// [4] ReqPoint - Required Skill Points to get it active
// [5] MaxPoint - Maximum Skill Points for the Skill
// [6] ParentSkill1 - Parent (leading) Skill ID
// [7] ParentSkill2 - Parent 2 (leading) Skill ID
// [8] SkillID - \Data\Skills\SkillList.txt
// [9] Description - Skill Name

// -- Salvation - Skill Enhancement (High Elf) ----------------------------------------------------------------
// ============================================================================================================
//	[1]		[2]		[3]		[4]		[5]		[6]		[7]		[8]		[9]
// ============================================================================================================
// ------------------------------------------------------------------------------------------------------------
	37		4		1		1		20		0		0		325		// Attack Success Rate Increase
//	38 --------------------------------------------------------------------------------------------------------
//	39 --------------------------------------------------------------------------------------------------------
//	40 --------------------------------------------------------------------------------------------------------
	41		4		1		1		20		0		0		413		// Heal Strengthener
//	42 --------------------------------------------------------------------------------------------------------
	43		4		1		1		20		0		0		414		// Triple Shot Strengthener
	44		4		1		1		20		0		0		415		// Summoned Monster Strengthener (1)
	45		4		1		1		20		0		0		416		// Penetration Strengthener
	46		4		1		1		20		0		0		417		// Defense Increase Strengthener
	47		4		1		10		10		414		0		418		// Triple Shot Mastery
	48		4		1		1		20		415		0		419		// Summoned Monster Strengthener (2)
	49		4		1		1		20		0		0		420		// Attack Increase Strengthener
//	50 --------------------------------------------------------------------------------------------------------
	51		4		1		1		20		0		0		421		// Weapon Mastery 
	52		4		1		1		20		0		0		334		// Maximum Life Increase
	53		4		1		1		20		420		0		422		// Attack Increase Mastery
	54		4		1		1		20		417		0		423		// Defense Increase Mastery
	55		4		1		1		20		0		0		424		// Ice Arrow Strengthener
	56		4		1		1		20		334		0		338		// Maximum Mana Increase
//	57 --------------------------------------------------------------------------------------------------------
	58		4		1		10		10		423		0		425		// Cure
	59		4		1		1		20		0		0		411		// Multi-Shot Strengthener
	60		4		1		1		20		338		0		341		// Maximum AG Increase
	61		4		1		10		10		0		0		426		// Party Healing
//	62 --------------------------------------------------------------------------------------------------------
	63		4		1		1		20		411		0		431		// Multi-Shot Mastery
	64		4		1		1		20		0		0		428		// Summoned Monster Strengthener (3)
	65		4		1		1		20		426		0		429		// Party Healing Strengthener
	66		4		1		10		10		0		0		430		// Bless
	67		4		1		10		10		0		0		427		// Poison Arrow
	68		4		1		10		10		428		0		432		// Summon Satyros
//	69 --------------------------------------------------------------------------------------------------------
	70		4		1		1		20		430		0		433		// Bless Strengthener
	71		4		1		1		20		427		0		434		// Poison Arrow Strengthener
//	72 --------------------------------------------------------------------------------------------------------


// [1] Index - Incremental unique value
// [2] ClassType
//	- 1: Blade Master
//	- 2: Grand Master
//	- 4: High Elf
//	- 8: Dimension Master
//	- 16: Duel Masters
//	- 32: Lord Emperor
//	- 64: Fist Master
//	- 255: All Classes
// -- To share same skill among multiple classes sum their ClassType, e.g. Blade Master and High Elf: 1 + 4 = 5
// [3] AttrType
//		- 0: Passive Skill (1st tree box)
//		- 1: Skill Enhancement(2nd tree box)
//		- 2: Defense / Attack Strengthen (3rd tree box)
// [4] ReqPoint - Required Skill Points to get it active
// [5] MaxPoint - Maximum Skill Points for the Skill
// [6] ParentSkill1 - Parent (leading) Skill ID
// [7] ParentSkill2 - Parent 2 (leading) Skill ID
// [8] SkillID - \Data\Skills\SkillList.txt
// [9] Description - Skill Name

// -- Storm - Defense / Attack Enhancement (High Elf) ---------------------------------------------------------
// ============================================================================================================
//	[1]		[2]		[3]		[4]		[5]		[6]		[7]		[8]		[9]
// ============================================================================================================
// ------------------------------------------------------------------------------------------------------------
	73		4		2		1		20		0		0		347		// Attack Rate
//	74 --------------------------------------------------------------------------------------------------------
//	75 --------------------------------------------------------------------------------------------------------
//	76 --------------------------------------------------------------------------------------------------------
	77		4		2		1		20		0		0		435		// Bow Strengthener
	78		4		2		1		20		0		0		436		// Crossbow Strengthener
	79		4		2		1		20		0		0		437		// Shield Strengthener
//	80 --------------------------------------------------------------------------------------------------------
	81		4		2		1		10		435		0		438		// Bow Mastery
	82		4		2		1		20		436		0		439		// Crossbow Mastery
	83		4		2		1		20		437		0		440		// Shield Mastery
//	84 --------------------------------------------------------------------------------------------------------
//	85 --------------------------------------------------------------------------------------------------------
	86		4		2		1		20		0		0		357		// Mana Reduction
	87		4		2		1		20		0		0		358		// Monster Attack SD Increment
	88		4		2		1		20		0		0		359		// Monster Attack Life Increment
	89		4		2		1		20		0		0		441		// Infinity Arrow Strengthener
	90		4		2		1		20		0		0		442		// Minimum Attack Power Increase
//	91 --------------------------------------------------------------------------------------------------------
	92		4		2		1		20		359		0		362		// Monster Attack Mana Increment
//	93 --------------------------------------------------------------------------------------------------------
	94		4		2		1		20		442		0		443		// Maximum Attack Power Increase
//	95 --------------------------------------------------------------------------------------------------------
	96		4		2		1		20		0		0		366		// Increases critical damage rate
//	97 --------------------------------------------------------------------------------------------------------
	98		4		2		1		20		0		0		367		// Restores all Mana
	99		4		2		1		20		0		0		368		// Restores all HP
	100		4		2		1		20		366		0		369		// Increases excellent damage rate
//	101 -------------------------------------------------------------------------------------------------------
	102		4		2		1		20		0		0		370		// Increases double damage rate
	103		4		2		1		20		368		0		372		// Restores all SD
//	104 -------------------------------------------------------------------------------------------------------
//	105 -------------------------------------------------------------------------------------------------------
	106		4		2		1		20		370		0		371		// Increases chance of ignore Def
//	107 -------------------------------------------------------------------------------------------------------
//	108 -------------------------------------------------------------------------------------------------------


// [1] Index - Incremental unique value
// [2] ClassType
//	- 1: Blade Master
//	- 2: Grand Master
//	- 4: High Elf
//	- 8: Dimension Master
//	- 16: Duel Masters
//	- 32: Lord Emperor
//	- 64: Fist Master
//	- 255: All Classes
// -- To share same skill among multiple classes sum their ClassType, e.g. Blade Master and High Elf: 1 + 4 = 5
// [3] AttrType
//		- 0: Passive Skill (1st tree box)
//		- 1: Skill Enhancement(2nd tree box)
//		- 2: Defense / Attack Strengthen (3rd tree box)
// [4] ReqPoint - Required Skill Points to get it active
// [5] MaxPoint - Maximum Skill Points for the Skill
// [6] ParentSkill1 - Parent (leading) Skill ID
// [7] ParentSkill2 - Parent 2 (leading) Skill ID
// [8] SkillID - \Data\Skills\SkillList.txt
// [9] Description - Skill Name

