	9			13			0			7			1			1			1			1				// 
	10			13			0			7			1			1			1			1				// 
	11			13			0			7			1			1			1			1				// 
	7			39			0			7			1			1			1			1				// 
	8			39			0			7			1			1			1			1				// 
	9			39			0			7			1			1			1			1				// 
	10			39			0			7			1			1			1			1				// 
	11			39			0			7			1			1			1			1				// 
	7			25			0			7			1			1			1			1				// 
	8			25			0			7			1			1			1			1				// 
	9			25			0			7			1			1			1			1				// 
	10			25			0			7			1			1			1			1				// 
	11			25			0			7			1			1			1			1				// 
end


// -- Final Chest (2) - Level 100-190 ---------------------------------------------------------------------------------
// ====================================================================================================================
//	ItemGroup	ItemIndex	MinLevel	MaxLevel	Skill		Luck		AddOption	ExcItemFlag		Description	
// ====================================================================================================================
// --------------------------------------------------------------------------------------------------------------------
9 // DO NOT REMOVE SECTION NUMBER
	7			1			0			7			1			1			1			1				// 
	8			1			0			7			1			1			1			1				// 
	9			1			0			7			1			1			1			1				// 
	10			1			0			7			1			1			1			1				// 
	11			1			0			7			1			1			1			1				// 
	7			12			0			7			1			1			1			1				// 
	8			12			0			7			1			1			1			1				// 
	9			12			0			7			1			1			1			1				// 
	10			12			0			7			1			1			1			1				// 
	11			12			0			7			1			1			1			1				// 
	7			14			0			7			1			1			1			1				// 
	8			14			0			7			1			1			1			1				// 
	9			14			0			7			1			1			1			1				// 
	10			14			0			7			1			1			1			1				// 
	11			14			0			7			1			1			1			1				// 
	7			40			0			7			1			1			1			1				// 
	8			40			0			7			1			1			1			1				// 
	9			40			0			7			1			1			1			1				// 
	10			40			0			7			1			1			1			1				// 
	11			40			0			7			1			1			1			1				// 
	7			26			0			7			1			1			1			1				// 
	8			26			0			7			1			1			1			1				// 
	9			26			0			7			1			1			1			1				// 
	10			26			0			7			1			1			1			1				// 
	11			26			0			7			1			1			1			1				// 
	7			34			0			7			1			1			1			1				// 
	8			34			0			7			1			1			1			1				// 
	9			34			0			7			1			1			1			1				// 
	10			34			0			7			1			1			1			1				// 
	11			34			0			7			1			1			1			1				// 
	7			35			0			7			1			1			1			1				// 
	8			35			0			7			1			1			1			1				// 
	9			35			0			7			1			1			1			1				// 
	10			35			0			7			1			1			1			1				// 
	11			35			0			7			1			1			1			1				// 
	7			36			0			7			1			1			1			1				// 
	8			36			0			7			1			1			1			1				// 
	9			36			0			7			1			1			1			1				// 
	10			36			0			7			1			1			1			1				// 
	11			36			0			7			1			1			1			1				// 
	8			37			0			7			1			1			1			1				// 
	9			37			0			7			1			1			1			1				// 
	10			37			0			7			1			1			1			1				// 
	11			37			0			7			1			1			1			1				// 
	7			38			0			7			1			1			1			1				// 
	8			38			0			7			1			1			1			1				// 
	9			38			0			7			1			1			1			1				// 
	10			38			0			7			1			1			1			1				// 
	11			38			0			7			1			1			1			1				// 
end


// -- Final Chest (2) - Level 200-290 ---------------------------------------------------------------------------------
// ====================================================================================================================
//	ItemGroup	ItemIndex	MinLevel	MaxLevel	Skill		Luck		AddOption	ExcItemFlag		Description	
// ====================================================================================================================
// --------------------------------------------------------------------------------------------------------------------
10 // DO NOT REMOVE SECTION NUMBER
	7			17			0			7			1			1			1			1				// 
	8			17			0			7			1			1			1			1				// 
	9			17			0			7			1			1			1			1				// 
	10			17			0			7			1			1			1			1				// 
	11			17			0			7			1			1			1			1				// 
	7			18			0			7			1			1			1			1				// 
	8			18			0			7			1			1			1			1				// 
	9			18			0			7			1			1			1			1				// 
	10			18			0			7			1			1			1			1				// 
	11			18			0			7			1			1			1			1				// 
	7			19			0			7			1			1			1			1				// 
	8			19			0			7			1			1			1			1				// 
	9			19			0			7			1			1			1			1				// 
	10			19			0			7			1			1			1			1				// 
	11			19			0			7			1			1			1			1				// 
	7			41			0			7			1			1			1			1				// 
	8			41			0			7			1			1			1			1				// 
	9			41			0			7			1			1			1			1				// 
	10			41			0			7			1			1			1			1				// 
	11			41			0			7			1			1			1			1				// 
	7			27			0			7			1			1			1			1				// 
	8			27			0			7			1			1			1			1				// 
	9			27			0			7			1			1			1			1				// 
	10			27			0			7			1			1			1			1				// 
	11			27			0			7			1			1			1			1				// 
	8			15			0			7			1			1			1			1				// 
	9			15			0			7			1			1			1			1				// 
	10			15			0			7			1			1			1			1				// 
	11			15			0			7			1			1			1			1				// 
end


// -- Final Chest (2) - Level 300-800 ---------------------------------------------------------------------------------
// ====================================================================================================================
//	ItemGroup	ItemIndex	MinLevel	MaxLevel	Skill		Luck		AddOption	ExcItemFlag		Description	
// ====================================================================================================================
// --------------------------------------------------------------------------------------------------------------------
11 // DO NOT REMOVE SECTION NUMBER
	7			21			0			7			1			1			1			1				// 
	8			21			0			7			1			1			1			1				// 
	9			21			0			7			1			1			1			1				// 
	10			21			0			7			1			1			1			1				// 
	11			21			0			7			1			1			1			1				// 
	7			22			0			7			1			1			1			1				// 
	8			22			0			7			1			1			1			1				// 
	9			22			0			7			1			1			1			1				// 
	10			22			0			7			1			1			1			1				// 
	11			22			0			7			1			1			1			1				// 
	7			24			0			7			1			1			1			1				// 
	8			24			0			7			1			1			1			1				// 
	9			24			0			7			1			1			1			1				// 
	10			24			0			7			1			1			1			1				// 
	11			24			0			7			1			1			1			1				// 
	7			42			0			7			1			1			1			1				// 
	8			42			0			7			1			1			1			1				// 
	9			42			0			7			1			1			1			1				// 
	10			42			0			7			1			1			1			1				// 
	11			42			0			7			1			1			1			1				// 
	8			20			0			7			1			1			1			1				// 
	9			20			0			7			1			1			1			1				// 
	10			20			0			7			1			1			1			1				// 
	11			20			0			7			1			1			1			1				// 
end


// -- Interim Chest (1) -----------------------------------------------------------------------------------------------
// ====================================================================================================================
//	ItemGroup	ItemIndex	MinLevel	MaxLevel	Skill		Luck		AddOption	ExcItemFlag		Description	
// ====================================================================================================================
// --------------------------------------------------------------------------------------------------------------------
12 // DO NOT REMOVE SECTION NUMBER
	12			15			0			0			0			0			0			0				// 
end


// -- Interim Chest (2) and Final Chest (3) ---------------------------------------------------------------------------
// ====================================================================================================================
//	ItemGroup	ItemIndex	MinLevel	MaxLevel	Skill		Luck		AddOption	ExcItemFlag		Description	
// ====================================================================================================================
// --------------------------------------------------------------------------------------------------------------------
13 // DO NOT REMOVE SECTION NUMBER
	14			14			0			0			0			0			0			0				// 
	14			13			0			0			0			0			0			0				// 
	14			16			0			0			0			0			0			0				// 
	14			22			0			0			0			0			0			0				// 
end


// -- Interim Chest (3) and Final Chest (4)  --------------------------------------------------------------------------
// ====================================================================================================================
//	ItemGroup	ItemIndex	MinLevel	MaxLevel	Skill		Luck		AddOption	ExcItemFlag		Description	
// ====================================================================================================================
// --------------------------------------------------------------------------------------------------------------------
14 // DO NOT REMOVE SECTION NUMBER
	13			14			0			0			0			0			0			0				// 
	13			14			1			1			0			0			0			0				// 
end


// -- Final Chest (5) -------------------------------------------------------------------------------------------------
// ====================================================================================================================
//	ItemGroup	ItemIndex	MinLevel	MaxLevel	Skill		Luck		AddOption	ExcItemFlag		Description	
// ====================================================================================================================
// --------------------------------------------------------------------------------------------------------------------
15 // DO NOT REMOVE SECTION NUMBER
	13			52			0			0			0			0			0			0				// 
end


// -- Final Chest (6) -------------------------------------------------------------------------------------------------
// ====================================================================================================================
//	ItemGroup	ItemIndex	MinLevel	MaxLevel	Skill		Luck		AddOption	ExcItemFlag		Description	
// ====================================================================================================================
// --------------------------------------------------------------------------------------------------------------------
16 // DO NOT REMOVE SECTION NUMBER
	13			53			0			0			0			0			0			0				// 
end


// -- Free section - can be activated by setting its number in IGC_DoppelGanger_EventInfo.dat file for desired chest --
// ====================================================================================================================
//	ItemGroup	ItemIndex	MinLevel	MaxLevel	Skill		Luck		AddOption	ExcItemFlag		Description	
// ====================================================================================================================
// --------------------------------------------------------------------------------------------------------------------
17 // DO NOT REMOVE SECTION NUMBER
end


// -- Free section - can be activated by setting its number in IGC_DoppelGanger_EventInfo.dat file for desired chest --
// ====================================================================================================================
//	ItemGroup	ItemIndex	MinLevel	MaxLevel	Skill		Luck		AddOption	ExcItemFlag		Description	
// ====================================================================================================================
// --------------------------------------------------------------------------------------------------------------------
18 // DO NOT REMOVE SECTION NUMBER
end


// -- Free section - can be activated by setting its number in IGC_DoppelGanger_EventInfo.dat file for desired chest --
// ====================================================================================================================
//	ItemGroup	ItemIndex	MinLevel	MaxLevel	Skill		Luck		AddOption	ExcItemFlag		Description	
// ====================================================================================================================
// --------------------------------------------------------------------------------------------------------------------
19 // DO NOT REMOVE SECTION NUMBER
end


// -- Free section - can be activated by setting its number in IGC_DoppelGanger_EventInfo.dat file for desired chest --
// ====================================================================================================================
//	ItemGroup	ItemIndex	MinLevel	MaxLevel	Skill		Luck		AddOption	ExcItemFlag		Description	
// ====================================================================================================================
// --------------------------------------------------------------------------------------------------------------------
20 // DO NOT REMOVE SECTION NUMBER
end


// -- Free section - can be activated by setting its number in IGC_DoppelGanger_EventInfo.dat file for desired chest --
// ====================================================================================================================
//	ItemGroup	ItemIndex	MinLevel	MaxLevel	Skill		Luck		AddOption	ExcItemFlag		Description	
// ====================================================================================================================
// --------------------------------------------------------------------------------------------------------------------
21 // DO NOT REMOVE SECTION NUMBER
end


// -- Free section - can be activated by setting its number in IGC_DoppelGanger_EventInfo.dat file for desired chest --
// ====================================================================================================================
//	ItemGroup	ItemIndex	MinLevel	MaxLevel	Skill		Luck		AddOption	ExcItemFlag		Description	
// ====================================================================================================================
// --------------------------------------------------------------------------------------------------------------------
22 // DO NOT REMOVE SECTION NUMBER
end


// -- Free section - can be activated by setting its number in IGC_DoppelGanger_EventInfo.dat file for desired chest --
// ====================================================================================================================
//	ItemGroup	ItemIndex	MinLevel	MaxLevel	Skill		Luck		AddOption	ExcItemFlag		Description	
// ====================================================================================================================
// --------------------------------------------------------------------------------------------------------------------
23 // DO NOT REMOVE SECTION NUMBER
end


// -- Free section - can be activated by setting its number in IGC_DoppelGanger_EventInfo.dat file for desired chest --
// ====================================================================================================================
//	ItemGroup	ItemIndex	MinLevel	MaxLevel	Skill		Luck		AddOption	ExcItemFlag		Description	
// ====================================================================================================================
// --------------------------------------------------------------------------------------------------------------------
24 // DO NOT REMOVE SECTION NUMBER
end


// -- Free section - can be activated by setting its number in IGC_DoppelGanger_EventInfo.dat file for desired chest --
// ====================================================================================================================
//	ItemGroup	ItemIndex	MinLevel	MaxLevel	Skill		Luck		AddOption	ExcItemFlag		Description	
// ====================================================================================================================
// --------------------------------------------------------------------------------------------------------------------
25 // DO NOT REMOVE SECTION NUMBER
end


// -- Free section - can be activated by setting its number in IGC_DoppelGanger_EventInfo.dat file for desired chest --
// ====================================================================================================================
//	ItemGroup	ItemIndex	MinLevel	MaxLevel	Skill		Luck		AddOption	ExcItemFlag		Description	
// ====================================================================================================================
// --------------------------------------------------------------------------------------------------------------------
26 // DO NOT REMOVE SECTION NUMBER
end


// -- Free section - can be activated by setting its number in IGC_DoppelGanger_EventInfo.dat file for desired chest --
// ====================================================================================================================
//	ItemGroup	ItemIndex	MinLevel	MaxLevel	Skill		Luck		AddOption	ExcItemFlag		Description	
// ====================================================================================================================
// --------------------------------------------------------------------------------------------------------------------
27 // DO NOT REMOVE SECTION NUMBER
end


// -- Free section - can be activated by setting its number in IGC_DoppelGanger_EventInfo.dat file for desired chest --
// ====================================================================================================================
//	ItemGroup	ItemIndex	MinLevel	MaxLevel	Skill		Luck		AddOption	ExcItemFlag		Description	
// ====================================================================================================================
// --------------------------------------------------------------------------------------------------------------------
28 // DO NOT REMOVE SECTION NUMBER
end


// -- Free section - can be activated by setting its number in IGC_DoppelGanger_EventInfo.dat file for desired chest --
// ====================================================================================================================
//	ItemGroup	ItemIndex	MinLevel	MaxLevel	Skill		Luck		AddOption	ExcItemFlag		Description	
// ====================================================================================================================
// --------------------------------------------------------------------------------------------------------------------
29 // DO NOT REMOVE SECTION NUMBER
end


END		// END OF FILE
